# Athena++ data at time=2.500000e-01  cycle=350  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0262  8.78906e-03  4.26146e-01  3.02954e-01  9.27870e-01  0.00000e+00  0.00000e+00
0263  1.07422e-02  4.26167e-01  3.02976e-01  9.27820e-01  0.00000e+00  0.00000e+00
0264  1.26953e-02  4.26184e-01  3.02992e-01  9.27781e-01  0.00000e+00  0.00000e+00
0265  1.46484e-02  4.26197e-01  3.03005e-01  9.27751e-01  0.00000e+00  0.00000e+00
0266  1.66016e-02  4.26207e-01  3.03015e-01  9.27727e-01  0.00000e+00  0.00000e+00
0267  1.85547e-02  4.26216e-01  3.03024e-01  9.27707e-01  0.00000e+00  0.00000e+00
0268  2.05078e-02  4.26223e-01  3.03031e-01  9.27690e-01  0.00000e+00  0.00000e+00
0269  2.24609e-02  4.26230e-01  3.03038e-01  9.27675e-01  0.00000e+00  0.00000e+00
0270  2.44141e-02  4.26236e-01  3.03044e-01  9.27660e-01  0.00000e+00  0.00000e+00
0271  2.63672e-02  4.26242e-01  3.03050e-01  9.27646e-01  0.00000e+00  0.00000e+00
0272  2.83203e-02  4.26248e-01  3.03055e-01  9.27633e-01  0.00000e+00  0.00000e+00
0273  3.02734e-02  4.26253e-01  3.03061e-01  9.27621e-01  0.00000e+00  0.00000e+00
0274  3.22266e-02  4.26258e-01  3.03066e-01  9.27608e-01  0.00000e+00  0.00000e+00
0275  3.41797e-02  4.26264e-01  3.03071e-01  9.27596e-01  0.00000e+00  0.00000e+00
0276  3.61328e-02  4.26269e-01  3.03076e-01  9.27585e-01  0.00000e+00  0.00000e+00
0277  3.80859e-02  4.26274e-01  3.03081e-01  9.27574e-01  0.00000e+00  0.00000e+00
0278  4.00391e-02  4.26278e-01  3.03085e-01  9.27563e-01  0.00000e+00  0.00000e+00
0279  4.19922e-02  4.26282e-01  3.03089e-01  9.27553e-01  0.00000e+00  0.00000e+00
0280  4.39453e-02  4.26286e-01  3.03093e-01  9.27544e-01  0.00000e+00  0.00000e+00
0281  4.58984e-02  4.26290e-01  3.03097e-01  9.27536e-01  0.00000e+00  0.00000e+00
0282  4.78516e-02  4.26293e-01  3.03100e-01  9.27528e-01  0.00000e+00  0.00000e+00
0283  4.98047e-02  4.26296e-01  3.03103e-01  9.27521e-01  0.00000e+00  0.00000e+00
0284  5.17578e-02  4.26299e-01  3.03106e-01  9.27515e-01  0.00000e+00  0.00000e+00
0285  5.37109e-02  4.26302e-01  3.03108e-01  9.27509e-01  0.00000e+00  0.00000e+00
0286  5.56641e-02  4.26304e-01  3.03110e-01  9.27505e-01  0.00000e+00  0.00000e+00
0287  5.76172e-02  4.26306e-01  3.03112e-01  9.27500e-01  0.00000e+00  0.00000e+00
0288  5.95703e-02  4.26308e-01  3.03114e-01  9.27496e-01  0.00000e+00  0.00000e+00
0289  6.15234e-02  4.26309e-01  3.03115e-01  9.27493e-01  0.00000e+00  0.00000e+00
0290  6.34766e-02  4.26311e-01  3.03117e-01  9.27490e-01  0.00000e+00  0.00000e+00
0291  6.54297e-02  4.26312e-01  3.03118e-01  9.27487e-01  0.00000e+00  0.00000e+00
0292  6.73828e-02  4.26313e-01  3.03119e-01  9.27485e-01  0.00000e+00  0.00000e+00
0293  6.93359e-02  4.26314e-01  3.03119e-01  9.27483e-01  0.00000e+00  0.00000e+00
0294  7.12891e-02  4.26314e-01  3.03120e-01  9.27481e-01  0.00000e+00  0.00000e+00
0295  7.32422e-02  4.26315e-01  3.03121e-01  9.27480e-01  0.00000e+00  0.00000e+00
0296  7.51953e-02  4.26316e-01  3.03121e-01  9.27479e-01  0.00000e+00  0.00000e+00
0297  7.71484e-02  4.26317e-01  3.03122e-01  9.27477e-01  0.00000e+00  0.00000e+00
0298  7.91016e-02  4.26318e-01  3.03122e-01  9.27476e-01  0.00000e+00  0.00000e+00
0299  8.10547e-02  4.26318e-01  3.03123e-01  9.27476e-01  0.00000e+00  0.00000e+00
0300  8.30078e-02  4.26319e-01  3.03123e-01  9.27475e-01  0.00000e+00  0.00000e+00
0301  8.49609e-02  4.26319e-01  3.03124e-01  9.27474e-01  0.00000e+00  0.00000e+00
0302  8.69141e-02  4.26319e-01  3.03124e-01  9.27473e-01  0.00000e+00  0.00000e+00
0303  8.88672e-02  4.26319e-01  3.03124e-01  9.27473e-01  0.00000e+00  0.00000e+00
0304  9.08203e-02  4.26320e-01  3.03124e-01  9.27472e-01  0.00000e+00  0.00000e+00
0305  9.27734e-02  4.26320e-01  3.03125e-01  9.27472e-01  0.00000e+00  0.00000e+00
0306  9.47266e-02  4.26321e-01  3.03125e-01  9.27471e-01  0.00000e+00  0.00000e+00
0307  9.66797e-02  4.26322e-01  3.03125e-01  9.27471e-01  0.00000e+00  0.00000e+00
0308  9.86328e-02  4.26322e-01  3.03125e-01  9.27470e-01  0.00000e+00  0.00000e+00
0309  1.00586e-01  4.26322e-01  3.03126e-01  9.27470e-01  0.00000e+00  0.00000e+00
0310  1.02539e-01  4.26323e-01  3.03126e-01  9.27469e-01  0.00000e+00  0.00000e+00
0311  1.04492e-01  4.26323e-01  3.03126e-01  9.27469e-01  0.00000e+00  0.00000e+00
0312  1.06445e-01  4.26323e-01  3.03126e-01  9.27469e-01  0.00000e+00  0.00000e+00
0313  1.08398e-01  4.26323e-01  3.03126e-01  9.27468e-01  0.00000e+00  0.00000e+00
0314  1.10352e-01  4.26324e-01  3.03126e-01  9.27468e-01  0.00000e+00  0.00000e+00
0315  1.12305e-01  4.26324e-01  3.03127e-01  9.27468e-01  0.00000e+00  0.00000e+00
0316  1.14258e-01  4.26325e-01  3.03127e-01  9.27468e-01  0.00000e+00  0.00000e+00
0317  1.16211e-01  4.26325e-01  3.03127e-01  9.27467e-01  0.00000e+00  0.00000e+00
0318  1.18164e-01  4.26326e-01  3.03127e-01  9.27467e-01  0.00000e+00  0.00000e+00
0319  1.20117e-01  4.26326e-01  3.03127e-01  9.27467e-01  0.00000e+00  0.00000e+00
0320  1.22070e-01  4.26326e-01  3.03127e-01  9.27466e-01  0.00000e+00  0.00000e+00
0321  1.24023e-01  4.26327e-01  3.03127e-01  9.27466e-01  0.00000e+00  0.00000e+00
0322  1.25977e-01  4.26327e-01  3.03128e-01  9.27466e-01  0.00000e+00  0.00000e+00
0323  1.27930e-01  4.26328e-01  3.03128e-01  9.27466e-01  0.00000e+00  0.00000e+00
0324  1.29883e-01  4.26328e-01  3.03128e-01  9.27465e-01  0.00000e+00  0.00000e+00
0325  1.31836e-01  4.26329e-01  3.03128e-01  9.27465e-01  0.00000e+00  0.00000e+00
0326  1.33789e-01  4.26329e-01  3.03128e-01  9.27465e-01  0.00000e+00  0.00000e+00
0327  1.35742e-01  4.26330e-01  3.03128e-01  9.27465e-01  0.00000e+00  0.00000e+00
0328  1.37695e-01  4.26330e-01  3.03128e-01  9.27465e-01  0.00000e+00  0.00000e+00
0329  1.39648e-01  4.26331e-01  3.03128e-01  9.27464e-01  0.00000e+00  0.00000e+00
0330  1.41602e-01  4.26331e-01  3.03129e-01  9.27464e-01  0.00000e+00  0.00000e+00
0331  1.43555e-01  4.26332e-01  3.03129e-01  9.27464e-01  0.00000e+00  0.00000e+00
0332  1.45508e-01  4.26332e-01  3.03129e-01  9.27464e-01  0.00000e+00  0.00000e+00
0333  1.47461e-01  4.26333e-01  3.03129e-01  9.27464e-01  0.00000e+00  0.00000e+00
0334  1.49414e-01  4.26334e-01  3.03129e-01  9.27464e-01  0.00000e+00  0.00000e+00
0335  1.51367e-01  4.26335e-01  3.03129e-01  9.27463e-01  0.00000e+00  0.00000e+00
0336  1.53320e-01  4.26336e-01  3.03129e-01  9.27463e-01  0.00000e+00  0.00000e+00
0337  1.55273e-01  4.26337e-01  3.03129e-01  9.27463e-01  0.00000e+00  0.00000e+00
0338  1.57227e-01  4.26338e-01  3.03129e-01  9.27463e-01  0.00000e+00  0.00000e+00
0339  1.59180e-01  4.26338e-01  3.03130e-01  9.27463e-01  0.00000e+00  0.00000e+00
0340  1.61133e-01  4.26339e-01  3.03130e-01  9.27463e-01  0.00000e+00  0.00000e+00
0341  1.63086e-01  4.26339e-01  3.03130e-01  9.27463e-01  0.00000e+00  0.00000e+00
0342  1.65039e-01  4.26339e-01  3.03130e-01  9.27463e-01  0.00000e+00  0.00000e+00
0343  1.66992e-01  4.26340e-01  3.03130e-01  9.27463e-01  0.00000e+00  0.00000e+00
0344  1.68945e-01  4.26342e-01  3.03130e-01  9.27463e-01  0.00000e+00  0.00000e+00
0345  1.70898e-01  4.26345e-01  3.03130e-01  9.27463e-01  0.00000e+00  0.00000e+00
0346  1.72852e-01  4.26348e-01  3.03130e-01  9.27462e-01  0.00000e+00  0.00000e+00
0347  1.74805e-01  4.26350e-01  3.03130e-01  9.27462e-01  0.00000e+00  0.00000e+00
0348  1.76758e-01  4.26351e-01  3.03130e-01  9.27462e-01  0.00000e+00  0.00000e+00
0349  1.78711e-01  4.26351e-01  3.03130e-01  9.27462e-01  0.00000e+00  0.00000e+00
0350  1.80664e-01  4.26351e-01  3.03130e-01  9.27462e-01  0.00000e+00  0.00000e+00
0351  1.82617e-01  4.26350e-01  3.03130e-01  9.27462e-01  0.00000e+00  0.00000e+00
0352  1.84570e-01  4.26350e-01  3.03130e-01  9.27462e-01  0.00000e+00  0.00000e+00
0353  1.86523e-01  4.26350e-01  3.03130e-01  9.27462e-01  0.00000e+00  0.00000e+00
0354  1.88477e-01  4.26350e-01  3.03131e-01  9.27462e-01  0.00000e+00  0.00000e+00
0355  1.90430e-01  4.26350e-01  3.03131e-01  9.27462e-01  0.00000e+00  0.00000e+00
0356  1.92383e-01  4.26351e-01  3.03131e-01  9.27462e-01  0.00000e+00  0.00000e+00
0357  1.94336e-01  4.26351e-01  3.03131e-01  9.27462e-01  0.00000e+00  0.00000e+00
0358  1.96289e-01  4.26351e-01  3.03131e-01  9.27462e-01  0.00000e+00  0.00000e+00
0359  1.98242e-01  4.26351e-01  3.03131e-01  9.27462e-01  0.00000e+00  0.00000e+00
0360  2.00195e-01  4.26349e-01  3.03131e-01  9.27462e-01  0.00000e+00  0.00000e+00
0361  2.02148e-01  4.26343e-01  3.03131e-01  9.27463e-01  0.00000e+00  0.00000e+00
0362  2.04102e-01  4.26332e-01  3.03131e-01  9.27463e-01  0.00000e+00  0.00000e+00
0363  2.06055e-01  4.26313e-01  3.03131e-01  9.27463e-01  0.00000e+00  0.00000e+00
0364  2.08008e-01  4.26282e-01  3.03131e-01  9.27463e-01  0.00000e+00  0.00000e+00
0365  2.09961e-01  4.26230e-01  3.03131e-01  9.27463e-01  0.00000e+00  0.00000e+00
0366  2.11914e-01  4.26138e-01  3.03131e-01  9.27463e-01  0.00000e+00  0.00000e+00
0367  2.13867e-01  4.25961e-01  3.03131e-01  9.27463e-01  0.00000e+00  0.00000e+00
0368  2.15820e-01  4.25600e-01  3.03131e-01  9.27463e-01  0.00000e+00  0.00000e+00
0369  2.17773e-01  4.24850e-01  3.03131e-01  9.27463e-01  0.00000e+00  0.00000e+00
0370  2.19727e-01  4.23322e-01  3.03131e-01  9.27463e-01  0.00000e+00  0.00000e+00
0371  2.21680e-01  4.20329e-01  3.03131e-01  9.27463e-01  0.00000e+00  0.00000e+00
0372  2.23633e-01  4.14817e-01  3.03132e-01  9.27463e-01  0.00000e+00  0.00000e+00
0373  2.25586e-01  4.05420e-01  3.03132e-01  9.27463e-01  0.00000e+00  0.00000e+00
0374  2.27539e-01  3.90859e-01  3.03132e-01  9.27463e-01  0.00000e+00  0.00000e+00
0375  2.29492e-01  3.70750e-01  3.03132e-01  9.27463e-01  0.00000e+00  0.00000e+00
0376  2.31445e-01  3.46505e-01  3.03132e-01  9.27463e-01  0.00000e+00  0.00000e+00
0377  2.33398e-01  3.21463e-01  3.03132e-01  9.27463e-01  0.00000e+00  0.00000e+00
0378  2.35352e-01  2.99617e-01  3.03132e-01  9.27463e-01  0.00000e+00  0.00000e+00
0379  2.37305e-01  2.83626e-01  3.03132e-01  9.27463e-01  0.00000e+00  0.00000e+00
0380  2.39258e-01  2.73792e-01  3.03132e-01  9.27463e-01  0.00000e+00  0.00000e+00
0381  2.41211e-01  2.68679e-01  3.03132e-01  9.27464e-01  0.00000e+00  0.00000e+00
0382  2.43164e-01  2.66414e-01  3.03132e-01  9.27464e-01  0.00000e+00  0.00000e+00
0383  2.45117e-01  2.65561e-01  3.03132e-01  9.27464e-01  0.00000e+00  0.00000e+00
0384  2.47070e-01  2.65295e-01  3.03132e-01  9.27464e-01  0.00000e+00  0.00000e+00
0385  2.49023e-01  2.65234e-01  3.03132e-01  9.27464e-01  0.00000e+00  0.00000e+00
0386  2.50977e-01  2.65228e-01  3.03132e-01  9.27464e-01  0.00000e+00  0.00000e+00
0387  2.52930e-01  2.65230e-01  3.03132e-01  9.27464e-01  0.00000e+00  0.00000e+00
0388  2.54883e-01  2.65250e-01  3.03132e-01  9.27464e-01  0.00000e+00  0.00000e+00
0389  2.56836e-01  2.65298e-01  3.03132e-01  9.27464e-01  0.00000e+00  0.00000e+00
0390  2.58789e-01  2.65360e-01  3.03132e-01  9.27464e-01  0.00000e+00  0.00000e+00
0391  2.60742e-01  2.65417e-01  3.03132e-01  9.27464e-01  0.00000e+00  0.00000e+00
0392  2.62695e-01  2.65457e-01  3.03133e-01  9.27465e-01  0.00000e+00  0.00000e+00
0393  2.64648e-01  2.65484e-01  3.03133e-01  9.27465e-01  0.00000e+00  0.00000e+00
0394  2.66602e-01  2.65502e-01  3.03133e-01  9.27465e-01  0.00000e+00  0.00000e+00
0395  2.68555e-01  2.65516e-01  3.03133e-01  9.27465e-01  0.00000e+00  0.00000e+00
0396  2.70508e-01  2.65527e-01  3.03133e-01  9.27465e-01  0.00000e+00  0.00000e+00
0397  2.72461e-01  2.65536e-01  3.03133e-01  9.27465e-01  0.00000e+00  0.00000e+00
0398  2.74414e-01  2.65544e-01  3.03133e-01  9.27465e-01  0.00000e+00  0.00000e+00
0399  2.76367e-01  2.65549e-01  3.03133e-01  9.27465e-01  0.00000e+00  0.00000e+00
0400  2.78320e-01  2.65553e-01  3.03133e-01  9.27465e-01  0.00000e+00  0.00000e+00
0401  2.80273e-01  2.65555e-01  3.03133e-01  9.27466e-01  0.00000e+00  0.00000e+00
0402  2.82227e-01  2.65557e-01  3.03133e-01  9.27466e-01  0.00000e+00  0.00000e+00
0403  2.84180e-01  2.65558e-01  3.03133e-01  9.27466e-01  0.00000e+00  0.00000e+00
0404  2.86133e-01  2.65558e-01  3.03133e-01  9.27466e-01  0.00000e+00  0.00000e+00
0405  2.88086e-01  2.65559e-01  3.03133e-01  9.27466e-01  0.00000e+00  0.00000e+00
0406  2.90039e-01  2.65560e-01  3.03133e-01  9.27466e-01  0.00000e+00  0.00000e+00
0407  2.91992e-01  2.65561e-01  3.03133e-01  9.27466e-01  0.00000e+00  0.00000e+00
0408  2.93945e-01  2.65562e-01  3.03133e-01  9.27467e-01  0.00000e+00  0.00000e+00
0409  2.95898e-01  2.65562e-01  3.03134e-01  9.27467e-01  0.00000e+00  0.00000e+00
0410  2.97852e-01  2.65563e-01  3.03134e-01  9.27467e-01  0.00000e+00  0.00000e+00
0411  2.99805e-01  2.65564e-01  3.03134e-01  9.27467e-01  0.00000e+00  0.00000e+00
0412  3.01758e-01  2.65565e-01  3.03134e-01  9.27467e-01  0.00000e+00  0.00000e+00
0413  3.03711e-01  2.65566e-01  3.03134e-01  9.27468e-01  0.00000e+00  0.00000e+00
0414  3.05664e-01  2.65566e-01  3.03134e-01  9.27468e-01  0.00000e+00  0.00000e+00
0415  3.07617e-01  2.65567e-01  3.03134e-01  9.27468e-01  0.00000e+00  0.00000e+00
0416  3.09570e-01  2.65567e-01  3.03134e-01  9.27468e-01  0.00000e+00  0.00000e+00
0417  3.11523e-01  2.65568e-01  3.03134e-01  9.27468e-01  0.00000e+00  0.00000e+00
0418  3.13477e-01  2.65569e-01  3.03134e-01  9.27468e-01  0.00000e+00  0.00000e+00
0419  3.15430e-01  2.65569e-01  3.03134e-01  9.27469e-01  0.00000e+00  0.00000e+00
0420  3.17383e-01  2.65570e-01  3.03134e-01  9.27469e-01  0.00000e+00  0.00000e+00
0421  3.19336e-01  2.65570e-01  3.03134e-01  9.27469e-01  0.00000e+00  0.00000e+00
0422  3.21289e-01  2.65570e-01  3.03134e-01  9.27469e-01  0.00000e+00  0.00000e+00
0423  3.23242e-01  2.65571e-01  3.03135e-01  9.27470e-01  0.00000e+00  0.00000e+00
0424  3.25195e-01  2.65571e-01  3.03135e-01  9.27470e-01  0.00000e+00  0.00000e+00
0425  3.27148e-01  2.65571e-01  3.03135e-01  9.27470e-01  0.00000e+00  0.00000e+00
0426  3.29102e-01  2.65571e-01  3.03135e-01  9.27470e-01  0.00000e+00  0.00000e+00
0427  3.31055e-01  2.65572e-01  3.03135e-01  9.27471e-01  0.00000e+00  0.00000e+00
0428  3.33008e-01  2.65572e-01  3.03135e-01  9.27471e-01  0.00000e+00  0.00000e+00
0429  3.34961e-01  2.65572e-01  3.03135e-01  9.27471e-01  0.00000e+00  0.00000e+00
0430  3.36914e-01  2.65572e-01  3.03135e-01  9.27472e-01  0.00000e+00  0.00000e+00
0431  3.38867e-01  2.65572e-01  3.03135e-01  9.27472e-01  0.00000e+00  0.00000e+00
0432  3.40820e-01  2.65573e-01  3.03136e-01  9.27472e-01  0.00000e+00  0.00000e+00
0433  3.42773e-01  2.65573e-01  3.03136e-01  9.27472e-01  0.00000e+00  0.00000e+00
0434  3.44727e-01  2.65573e-01  3.03136e-01  9.27473e-01  0.00000e+00  0.00000e+00
0435  3.46680e-01  2.65573e-01  3.03136e-01  9.27473e-01  0.00000e+00  0.00000e+00
0436  3.48633e-01  2.65573e-01  3.03136e-01  9.27473e-01  0.00000e+00  0.00000e+00
0437  3.50586e-01  2.65573e-01  3.03136e-01  9.27474e-01  0.00000e+00  0.00000e+00
0438  3.52539e-01  2.65574e-01  3.03136e-01  9.27474e-01  0.00000e+00  0.00000e+00
0439  3.54492e-01  2.65574e-01  3.03136e-01  9.27474e-01  0.00000e+00  0.00000e+00
0440  3.56445e-01  2.65574e-01  3.03136e-01  9.27475e-01  0.00000e+00  0.00000e+00
0441  3.58398e-01  2.65574e-01  3.03137e-01  9.27475e-01  0.00000e+00  0.00000e+00
0442  3.60352e-01  2.65574e-01  3.03137e-01  9.27475e-01  0.00000e+00  0.00000e+00
0443  3.62305e-01  2.65574e-01  3.03137e-01  9.27476e-01  0.00000e+00  0.00000e+00
0444  3.64258e-01  2.65575e-01  3.03137e-01  9.27476e-01  0.00000e+00  0.00000e+00
0445  3.66211e-01  2.65575e-01  3.03137e-01  9.27477e-01  0.00000e+00  0.00000e+00
0446  3.68164e-01  2.65575e-01  3.03137e-01  9.27477e-01  0.00000e+00  0.00000e+00
0447  3.70117e-01  2.65575e-01  3.03138e-01  9.27478e-01  0.00000e+00  0.00000e+00
0448  3.72070e-01  2.65575e-01  3.03138e-01  9.27478e-01  0.00000e+00  0.00000e+00
0449  3.74023e-01  2.65576e-01  3.03138e-01  9.27479e-01  0.00000e+00  0.00000e+00
0450  3.75977e-01  2.65576e-01  3.03138e-01  9.27480e-01  0.00000e+00  0.00000e+00
0451  3.77930e-01  2.65576e-01  3.03138e-01  9.27480e-01  0.00000e+00  0.00000e+00
0452  3.79883e-01  2.65576e-01  3.03139e-01  9.27481e-01  0.00000e+00  0.00000e+00
0453  3.81836e-01  2.65576e-01  3.03139e-01  9.27482e-01  0.00000e+00  0.00000e+00
0454  3.83789e-01  2.65577e-01  3.03139e-01  9.27482e-01  0.00000e+00  0.00000e+00
0455  3.85742e-01  2.65577e-01  3.03139e-01  9.27483e-01  0.00000e+00  0.00000e+00
0456  3.87695e-01  2.65577e-01  3.03139e-01  9.27483e-01  0.00000e+00  0.00000e+00
0457  3.89648e-01  2.65577e-01  3.03140e-01  9.27483e-01  0.00000e+00  0.00000e+00
0458  3.91602e-01  2.65577e-01  3.03140e-01  9.27484e-01  0.00000e+00  0.00000e+00
0459  3.93555e-01  2.65577e-01  3.03140e-01  9.27484e-01  0.00000e+00  0.00000e+00
0460  3.95508e-01  2.65577e-01  3.03140e-01  9.27484e-01  0.00000e+00  0.00000e+00
0461  3.97461e-01  2.65578e-01  3.03140e-01  9.27485e-01  0.00000e+00  0.00000e+00
0462  3.99414e-01  2.65578e-01  3.03140e-01  9.27485e-01  0.00000e+00  0.00000e+00
0463  4.01367e-01  2.65578e-01  3.03141e-01  9.27486e-01  0.00000e+00  0.00000e+00
0464  4.03320e-01  2.65578e-01  3.03141e-01  9.27487e-01  0.00000e+00  0.00000e+00
0465  4.05273e-01  2.65578e-01  3.03141e-01  9.27488e-01  0.00000e+00  0.00000e+00
0466  4.07227e-01  2.65579e-01  3.03142e-01  9.27489e-01  0.00000e+00  0.00000e+00
0467  4.09180e-01  2.65579e-01  3.03142e-01  9.27491e-01  0.00000e+00  0.00000e+00
0468  4.11133e-01  2.65579e-01  3.03143e-01  9.27492e-01  0.00000e+00  0.00000e+00
0469  4.13086e-01  2.65580e-01  3.03143e-01  9.27493e-01  0.00000e+00  0.00000e+00
0470  4.15039e-01  2.65580e-01  3.03143e-01  9.27495e-01  0.00000e+00  0.00000e+00
0471  4.16992e-01  2.65580e-01  3.03144e-01  9.27496e-01  0.00000e+00  0.00000e+00
0472  4.18945e-01  2.65581e-01  3.03144e-01  9.27497e-01  0.00000e+00  0.00000e+00
0473  4.20898e-01  2.65581e-01  3.03145e-01  9.27498e-01  0.00000e+00  0.00000e+00
0474  4.22852e-01  2.65581e-01  3.03145e-01  9.27500e-01  0.00000e+00  0.00000e+00
0475  4.24805e-01  2.65582e-01  3.03146e-01  9.27502e-01  0.00000e+00  0.00000e+00
0476  4.26758e-01  2.65582e-01  3.03147e-01  9.27503e-01  0.00000e+00  0.00000e+00
0477  4.28711e-01  2.65582e-01  3.03146e-01  9.27505e-01  0.00000e+00  0.00000e+00
0478  4.30664e-01  2.65582e-01  3.03146e-01  9.27503e-01  0.00000e+00  0.00000e+00
0479  4.32617e-01  2.65563e-01  3.03116e-01  9.27415e-01  0.00000e+00  0.00000e+00
0480  4.34570e-01  2.64561e-01  3.01518e-01  9.22618e-01  0.00000e+00  0.00000e+00
0481  4.36523e-01  2.48778e-01  2.76711e-01  8.44221e-01  0.00000e+00  0.00000e+00
0482  4.38477e-01  1.91920e-01  1.90624e-01  5.16138e-01  0.00000e+00  0.00000e+00
0483  4.40430e-01  1.39044e-01  1.16886e-01  1.19352e-01  0.00000e+00  0.00000e+00
0484  4.42383e-01  1.25905e-01  1.01019e-01  7.66135e-03  0.00000e+00  0.00000e+00
0485  4.44336e-01  1.25025e-01  1.00028e-01  2.10591e-04  0.00000e+00  0.00000e+00
0486  4.46289e-01  1.25000e-01  1.00000e-01  3.48767e-06  0.00000e+00  0.00000e+00
0487  4.48242e-01  1.25000e-01  1.00000e-01  4.19972e-08  0.00000e+00  0.00000e+00
0488  4.50195e-01  1.25000e-01  1.00000e-01  3.97197e-10  0.00000e+00  0.00000e+00
0489  4.52148e-01  1.25000e-01  1.00000e-01  3.17562e-12  0.00000e+00  0.00000e+00
0490  4.54102e-01  1.25000e-01  1.00000e-01  2.35773e-14  0.00000e+00  0.00000e+00
0491  4.56055e-01  1.25000e-01  1.00000e-01  1.56397e-16  0.00000e+00  0.00000e+00
0492  4.58008e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0493  4.59961e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0494  4.61914e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0495  4.63867e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0496  4.65820e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0497  4.67773e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0498  4.69727e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0499  4.71680e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0500  4.73633e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0501  4.75586e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0502  4.77539e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0503  4.79492e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0504  4.81445e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0505  4.83398e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0506  4.85352e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0507  4.87305e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0508  4.89258e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0509  4.91211e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0510  4.93164e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0511  4.95117e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0512  4.97070e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
0513  4.99023e-01  1.25000e-01  1.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00
