# Athena++ data at time=2.500000e-01  cycle=87  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002 -4.96094e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0003 -4.88281e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0004 -4.80469e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0005 -4.72656e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0006 -4.64844e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0007 -4.57031e-01  1.00000e+00  1.00000e+00  1.61302e-16  0.00000e+00  0.00000e+00
0008 -4.49219e-01  1.00000e+00  1.00000e+00  2.49557e-15  0.00000e+00  0.00000e+00
0009 -4.41406e-01  1.00000e+00  1.00000e+00  2.48922e-14  0.00000e+00  0.00000e+00
0010 -4.33594e-01  1.00000e+00  1.00000e+00  2.24251e-13  0.00000e+00  0.00000e+00
0011 -4.25781e-01  1.00000e+00  1.00000e+00  1.89589e-12  0.00000e+00  0.00000e+00
0012 -4.17969e-01  1.00000e+00  1.00000e+00  1.50657e-11  0.00000e+00  0.00000e+00
0013 -4.10156e-01  1.00000e+00  1.00000e+00  1.12387e-10  0.00000e+00  0.00000e+00
0014 -4.02344e-01  1.00000e+00  1.00000e+00  7.85337e-10  0.00000e+00  0.00000e+00
0015 -3.94531e-01  1.00000e+00  1.00000e+00  5.12633e-09  0.00000e+00  0.00000e+00
0016 -3.86719e-01  1.00000e+00  1.00000e+00  3.11506e-08  0.00000e+00  0.00000e+00
0017 -3.78906e-01  1.00000e+00  1.00000e+00  1.75465e-07  0.00000e+00  0.00000e+00
0018 -3.71094e-01  9.99999e-01  9.99999e-01  9.11447e-07  0.00000e+00  0.00000e+00
0019 -3.63281e-01  9.99996e-01  9.99995e-01  4.33896e-06  0.00000e+00  0.00000e+00
0020 -3.55469e-01  9.99984e-01  9.99978e-01  1.87917e-05  0.00000e+00  0.00000e+00
0021 -3.47656e-01  9.99938e-01  9.99913e-01  7.34252e-05  0.00000e+00  0.00000e+00
0022 -3.39844e-01  9.99783e-01  9.99697e-01  2.56507e-04  0.00000e+00  0.00000e+00
0023 -3.32031e-01  9.99329e-01  9.99061e-01  7.94089e-04  0.00000e+00  0.00000e+00
0024 -3.24219e-01  9.98174e-01  9.97444e-01  2.16247e-03  0.00000e+00  0.00000e+00
0025 -3.16406e-01  9.95647e-01  9.93911e-01  5.15934e-03  0.00000e+00  0.00000e+00
0026 -3.08594e-01  9.90907e-01  9.87295e-01  1.07967e-02  0.00000e+00  0.00000e+00
0027 -3.00781e-01  9.83242e-01  9.76622e-01  1.99612e-02  0.00000e+00  0.00000e+00
0028 -2.92969e-01  9.72396e-01  9.61578e-01  3.30287e-02  0.00000e+00  0.00000e+00
0029 -2.85156e-01  9.58674e-01  9.42638e-01  4.97326e-02  0.00000e+00  0.00000e+00
0030 -2.77344e-01  9.42744e-01  9.20784e-01  6.93666e-02  0.00000e+00  0.00000e+00
0031 -2.69531e-01  9.25344e-01  8.97083e-01  9.11166e-02  0.00000e+00  0.00000e+00
0032 -2.61719e-01  9.07088e-01  8.72403e-01  1.14292e-01  0.00000e+00  0.00000e+00
0033 -2.53906e-01  8.88403e-01  8.47348e-01  1.38400e-01  0.00000e+00  0.00000e+00
0034 -2.46094e-01  8.69564e-01  8.22299e-01  1.63120e-01  0.00000e+00  0.00000e+00
0035 -2.38281e-01  8.50740e-01  7.97485e-01  1.88252e-01  0.00000e+00  0.00000e+00
0036 -2.30469e-01  8.32035e-01  7.73044e-01  2.13669e-01  0.00000e+00  0.00000e+00
0037 -2.22656e-01  8.13513e-01  7.49058e-01  2.39292e-01  0.00000e+00  0.00000e+00
0038 -2.14844e-01  7.95217e-01  7.25578e-01  2.65065e-01  0.00000e+00  0.00000e+00
0039 -2.07031e-01  7.77175e-01  7.02635e-01  2.90949e-01  0.00000e+00  0.00000e+00
0040 -1.99219e-01  7.59406e-01  6.80247e-01  3.16914e-01  0.00000e+00  0.00000e+00
0041 -1.91406e-01  7.41925e-01  6.58424e-01  3.42938e-01  0.00000e+00  0.00000e+00
0042 -1.83594e-01  7.24740e-01  6.37170e-01  3.69004e-01  0.00000e+00  0.00000e+00
0043 -1.75781e-01  7.07857e-01  6.16486e-01  3.95098e-01  0.00000e+00  0.00000e+00
0044 -1.67969e-01  6.91281e-01  5.96369e-01  4.21206e-01  0.00000e+00  0.00000e+00
0045 -1.60156e-01  6.75015e-01  5.76814e-01  4.47318e-01  0.00000e+00  0.00000e+00
0046 -1.52344e-01  6.59058e-01  5.57814e-01  4.73427e-01  0.00000e+00  0.00000e+00
0047 -1.44531e-01  6.43412e-01  5.39362e-01  4.99524e-01  0.00000e+00  0.00000e+00
0048 -1.36719e-01  6.28075e-01  5.21448e-01  5.25601e-01  0.00000e+00  0.00000e+00
0049 -1.28906e-01  6.13047e-01  5.04063e-01  5.51653e-01  0.00000e+00  0.00000e+00
0050 -1.21094e-01  5.98326e-01  4.87198e-01  5.77672e-01  0.00000e+00  0.00000e+00
0051 -1.13281e-01  5.83911e-01  4.70843e-01  6.03653e-01  0.00000e+00  0.00000e+00
0052 -1.05469e-01  5.69799e-01  4.54988e-01  6.29590e-01  0.00000e+00  0.00000e+00
0053 -9.76562e-02  5.55988e-01  4.39624e-01  6.55473e-01  0.00000e+00  0.00000e+00
0054 -8.98438e-02  5.42479e-01  4.24741e-01  6.81295e-01  0.00000e+00  0.00000e+00
0055 -8.20312e-02  5.29271e-01  4.10333e-01  7.07043e-01  0.00000e+00  0.00000e+00
0056 -7.42188e-02  5.16366e-01  3.96393e-01  7.32703e-01  0.00000e+00  0.00000e+00
0057 -6.64062e-02  5.03768e-01  3.82920e-01  7.58249e-01  0.00000e+00  0.00000e+00
0058 -5.85938e-02  4.91489e-01  3.69916e-01  7.83647e-01  0.00000e+00  0.00000e+00
0059 -5.07812e-02  4.79550e-01  3.57396e-01  8.08833e-01  0.00000e+00  0.00000e+00
0060 -4.29688e-02  4.67994e-01  3.45397e-01  8.33690e-01  0.00000e+00  0.00000e+00
0061 -3.51562e-02  4.56923e-01  3.34011e-01  8.57970e-01  0.00000e+00  0.00000e+00
0062 -2.73438e-02  4.46566e-01  3.23456e-01  8.81109e-01  0.00000e+00  0.00000e+00
0063 -1.95312e-02  4.37423e-01  3.14238e-01  9.01869e-01  0.00000e+00  0.00000e+00
0064 -1.17188e-02  4.30527e-01  3.07254e-01  9.17834e-01  0.00000e+00  0.00000e+00
0065 -3.90625e-03  4.26663e-01  3.03544e-01  9.26650e-01  0.00000e+00  0.00000e+00
0066  3.90625e-03  4.25803e-01  3.02555e-01  9.28795e-01  0.00000e+00  0.00000e+00
