# Athena++ data at time=2.500000e-01  cycle=701  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002 -4.99512e-01  1.00000e+00  1.00000e+00  2.28734e-17  0.00000e+00  0.00000e+00
0079 -4.24316e-01  1.00000e+00  1.00000e+00 -5.21818e-22  0.00000e+00  0.00000e+00
0080 -4.23340e-01  1.00000e+00  1.00000e+00 -4.46594e-22  0.00000e+00  0.00000e+00
0081 -4.22363e-01  1.00000e+00  1.00000e+00 -5.23745e-22  0.00000e+00  0.00000e+00
0082 -4.21387e-01  1.00000e+00  1.00000e+00 -5.23608e-22  0.00000e+00  0.00000e+00
0083 -4.20410e-01  1.00000e+00  1.00000e+00 -4.47585e-22  0.00000e+00  0.00000e+00
0084 -4.19434e-01  1.00000e+00  1.00000e+00 -5.33009e-22  0.00000e+00  0.00000e+00
0085 -4.18457e-01  1.00000e+00  1.00000e+00 -5.26321e-22  0.00000e+00  0.00000e+00
0086 -4.17480e-01  1.00000e+00  1.00000e+00 -4.57805e-22  0.00000e+00  0.00000e+00
0087 -4.16504e-01  1.00000e+00  1.00000e+00 -5.37607e-22  0.00000e+00  0.00000e+00
0088 -4.15527e-01  1.00000e+00  1.00000e+00 -5.26608e-22  0.00000e+00  0.00000e+00
0089 -4.14551e-01  1.00000e+00  1.00000e+00 -4.70080e-22  0.00000e+00  0.00000e+00
0090 -4.13574e-01  1.00000e+00  1.00000e+00 -5.45246e-22  0.00000e+00  0.00000e+00
0091 -4.12598e-01  1.00000e+00  1.00000e+00 -5.18583e-22  0.00000e+00  0.00000e+00
0092 -4.11621e-01  1.00000e+00  1.00000e+00 -4.76717e-22  0.00000e+00  0.00000e+00
0093 -4.10645e-01  1.00000e+00  1.00000e+00 -5.55351e-22  0.00000e+00  0.00000e+00
0094 -4.09668e-01  1.00000e+00  1.00000e+00 -5.06476e-22  0.00000e+00  0.00000e+00
0095 -4.08691e-01  1.00000e+00  1.00000e+00 -4.77623e-22  0.00000e+00  0.00000e+00
0096 -4.07715e-01  1.00000e+00  1.00000e+00 -5.60928e-22  0.00000e+00  0.00000e+00
0097 -4.06738e-01  1.00000e+00  1.00000e+00 -4.96608e-22  0.00000e+00  0.00000e+00
0098 -4.05762e-01  1.00000e+00  1.00000e+00 -4.80496e-22  0.00000e+00  0.00000e+00
0099 -4.04785e-01  1.00000e+00  1.00000e+00 -5.66285e-22  0.00000e+00  0.00000e+00
0100 -4.03809e-01  1.00000e+00  1.00000e+00 -4.90119e-22  0.00000e+00  0.00000e+00
0101 -4.02832e-01  1.00000e+00  1.00000e+00 -4.98051e-22  0.00000e+00  0.00000e+00
0102 -4.01855e-01  1.00000e+00  1.00000e+00 -5.72402e-22  0.00000e+00  0.00000e+00
0103 -4.00879e-01  1.00000e+00  1.00000e+00 -4.86526e-22  0.00000e+00  0.00000e+00
0104 -3.99902e-01  1.00000e+00  1.00000e+00 -5.26753e-22  0.00000e+00  0.00000e+00
0105 -3.98926e-01  1.00000e+00  1.00000e+00 -5.71450e-22  0.00000e+00  0.00000e+00
0106 -3.97949e-01  1.00000e+00  1.00000e+00 -4.88137e-22  0.00000e+00  0.00000e+00
0107 -3.96973e-01  1.00000e+00  1.00000e+00 -5.54866e-22  0.00000e+00  0.00000e+00
0108 -3.95996e-01  1.00000e+00  1.00000e+00 -5.68638e-22  0.00000e+00  0.00000e+00
0109 -3.95020e-01  1.00000e+00  1.00000e+00 -4.86622e-22  0.00000e+00  0.00000e+00
0110 -3.94043e-01  1.00000e+00  1.00000e+00 -5.76150e-22  0.00000e+00  0.00000e+00
0111 -3.93066e-01  1.00000e+00  1.00000e+00 -5.72296e-22  0.00000e+00  0.00000e+00
0112 -3.92090e-01  1.00000e+00  1.00000e+00 -4.90465e-22  0.00000e+00  0.00000e+00
0113 -3.91113e-01  1.00000e+00  1.00000e+00 -5.87767e-22  0.00000e+00  0.00000e+00
0114 -3.90137e-01  1.00000e+00  1.00000e+00 -5.75330e-22  0.00000e+00  0.00000e+00
0115 -3.89160e-01  1.00000e+00  1.00000e+00 -5.06016e-22  0.00000e+00  0.00000e+00
0116 -3.88184e-01  1.00000e+00  1.00000e+00 -5.94122e-22  0.00000e+00  0.00000e+00
0117 -3.87207e-01  1.00000e+00  1.00000e+00 -5.74579e-22  0.00000e+00  0.00000e+00
0118 -3.86230e-01  1.00000e+00  1.00000e+00 -5.20624e-22  0.00000e+00  0.00000e+00
0119 -3.85254e-01  1.00000e+00  1.00000e+00 -6.04764e-22  0.00000e+00  0.00000e+00
0120 -3.84277e-01  1.00000e+00  1.00000e+00 -5.63965e-22  0.00000e+00  0.00000e+00
0121 -3.83301e-01  1.00000e+00  1.00000e+00 -5.25113e-22  0.00000e+00  0.00000e+00
0122 -3.82324e-01  1.00000e+00  1.00000e+00 -6.15371e-22  0.00000e+00  0.00000e+00
0123 -3.81348e-01  1.00000e+00  1.00000e+00 -5.49883e-22  0.00000e+00  0.00000e+00
0124 -3.80371e-01  1.00000e+00  1.00000e+00 -5.24654e-22  0.00000e+00  0.00000e+00
0125 -3.79395e-01  1.00000e+00  1.00000e+00 -6.20678e-22  0.00000e+00  0.00000e+00
0126 -3.78418e-01  1.00000e+00  1.00000e+00 -5.41632e-22  0.00000e+00  0.00000e+00
0127 -3.77441e-01  1.00000e+00  1.00000e+00 -5.40847e-22  0.00000e+00  0.00000e+00
0128 -3.76465e-01  1.00000e+00  1.00000e+00 -6.28038e-22  0.00000e+00  0.00000e+00
